date,asset_id,available,available_from,available_until,reason_unavailable
2023-02-09,OH080,YES,00:00,23:59,
2023-02-09,OH182,YES,00:00,23:59,
2023-02-09,OH313,YES,00:00,23:59,
2023-02-09,OH382,YES,00:00,23:59,
2023-02-09,RA168,YES,00:00,23:59,
2023-02-09,RA206,YES,00:00,23:59,
2023-02-09,RA290,YES,00:00,23:59,
2023-02-09,RA308,YES,00:00,23:59,
2023-02-09,TA147,YES,00:00,23:59,
2023-02-09,TO336,YES,00:00,23:59,
2023-02-10,BA042,YES,00:00,23:59,
2023-02-10,BA255,YES,00:00,23:59,
2023-02-10,DY018,NO,,,Breakdown
2023-02-10,DY237,NO,,,Breakdown
2023-02-10,OH083,YES,00:00,23:59,
2023-02-10,OH197,YES,00:00,23:59,
2023-02-10,OH245,YES,00:00,23:59,
2023-02-10,OH313,YES,00:00,23:59,
2023-02-10,RA290,YES,00:00,23:59,
2023-02-10,TA137,YES,00:00,23:59,
2023-02-10,TA148,YES,00:00,23:59,
2023-02-10,TA165,YES,00:00,23:59,
2023-02-10,TO033,YES,00:00,23:59,
2023-02-10,TO041,YES,00:00,23:59,
2023-02-10,TO109,YES,00:00,23:59,
2023-02-10,TO112,YES,00:00,23:59,
2023-02-10,TO123,YES,00:00,23:59,
2023-02-10,TO243,YES,00:00,23:59,
2023-02-10,TO326,NO,,,Breakdown
2023-02-12,BA117,YES,00:00,23:59,
2023-02-12,DY018,YES,00:00,23:59,
2023-02-12,DY060,YES,00:00,23:59,
2023-02-12,DY138,YES,00:00,23:59,
2023-02-12,OH173,YES,00:00,23:59,
2023-02-12,OH189,YES,00:00,23:59,
2023-02-12,OH343,YES,00:00,23:59,
2023-02-12,RA139,YES,00:00,23:59,
2023-02-12,RA303,NO,,,In Use Elsewhere
2023-02-12,TA075,YES,00:00,23:59,
2023-02-12,TA089,YES,00:00,23:59,
2023-02-12,TA310,YES,00:00,23:59,
2023-02-12,TO009,YES,00:00,23:59,
2023-02-12,TO020,YES,00:00,23:59,
2023-02-14,BA126,YES,00:00,23:59,
2023-02-14,BA274,YES,00:00,23:59,
2023-02-14,BA344,NO,,,Breakdown
2023-02-14,DY057,YES,00:00,23:59,
2023-02-14,DY143,YES,00:00,23:59,
2023-02-14,DY224,YES,00:00,23:59,
2023-02-14,OH160,YES,00:00,23:59,
2023-02-14,OH214,NO,,,Breakdown
2023-02-14,RA037,YES,00:00,23:59,
2023-02-14,RA073,YES,00:00,23:59,
2023-02-14,RA278,YES,00:00,23:59,
2023-02-14,TA199,YES,00:00,23:59,
2023-02-14,TA282,YES,00:00,23:59,
2023-02-14,TO305,YES,00:00,23:59,
2023-02-15,BA104,YES,00:00,23:59,
2023-02-15,BA332,YES,00:00,23:59,
2023-02-15,DY091,YES,00:00,23:59,
2023-02-15,DY133,NO,,,Breakdown
2023-02-15,DY262,YES,00:00,23:59,
2023-02-15,DY279,YES,00:00,23:59,
2023-02-15,DY309,YES,00:00,23:59,
2023-02-15,DY399,YES,00:00,23:59,
2023-02-15,OH059,NO,,,Scheduled Maintenance
2023-02-15,OH352,YES,00:00,23:59,
2023-02-15,OH365,YES,00:00,23:59,
2023-02-15,OH366,YES,00:00,23:59,
2023-02-15,RA081,YES,00:00,23:59,
2023-02-15,RA087,YES,00:00,23:59,
2023-02-15,RA303,YES,00:00,23:59,
2023-02-15,RA385,YES,00:00,23:59,
2023-02-15,TA005,YES,00:00,23:59,
2023-02-15,TA120,YES,00:00,23:59,
2023-02-15,TA147,YES,00:00,23:59,
2023-02-15,TA212,YES,00:00,23:59,
2023-02-15,TA225,YES,00:00,23:59,
2023-02-15,TA310,NO,,,In Use Elsewhere
2023-02-15,TO101,YES,00:00,23:59,
2023-02-15,TO149,YES,00:00,23:59,
2023-02-15,TO202,YES,00:00,23:59,
2023-02-15,TO223,YES,00:00,23:59,
2023-02-16,BA079,YES,00:00,23:59,
2023-02-16,DY018,YES,00:00,23:59,
2023-02-16,DY346,NO,,,Scheduled Maintenance
2023-02-16,DY356,YES,00:00,23:59,
2023-02-16,DY374,YES,00:00,23:59,
2023-02-16,OH007,YES,00:00,23:59,
2023-02-16,OH088,NO,,,Breakdown
2023-02-16,OH195,YES,00:00,23:59,
2023-02-16,OH221,YES,00:00,23:59,
2023-02-16,OH352,YES,00:00,23:59,
2023-02-16,RA155,YES,00:00,23:59,
2023-02-16,RA163,YES,00:00,23:59,
2023-02-16,RA240,YES,00:00,23:59,
2023-02-16,RA252,YES,00:00,23:59,
2023-02-16,RA363,YES,00:00,23:59,
2023-02-16,TA229,YES,00:00,23:59,
2023-02-16,TO030,YES,00:00,23:59,
2023-02-16,TO109,YES,00:00,23:59,
2023-02-17,BA314,YES,00:00,23:59,
2023-02-17,DY152,YES,00:00,23:59,
2023-02-17,DY181,YES,00:00,23:59,
2023-02-17,OH076,YES,00:00,23:59,
2023-02-17,OH213,YES,00:00,23:59,
2023-02-17,OH214,YES,00:00,23:59,
2023-02-17,OH311,YES,00:00,23:59,
2023-02-17,RA073,YES,00:00,23:59,
2023-02-17,RA177,NO,,,Scheduled Maintenance
2023-02-17,RA307,YES,00:00,23:59,
2023-02-17,RA308,NO,,,In Use Elsewhere
2023-02-17,TA068,YES,00:00,23:59,
2023-02-17,TA361,YES,00:00,23:59,
2023-02-17,TO044,YES,00:00,23:59,
2023-02-17,TO175,YES,00:00,23:59,
2023-02-17,TO202,YES,00:00,23:59,
2023-02-17,TO258,YES,00:00,23:59,
2023-02-17,TO305,YES,00:00,23:59,
2023-02-19,BA110,YES,00:00,23:59,
2023-02-19,BA188,NO,,,In Use Elsewhere
2023-02-19,BA304,YES,00:00,23:59,
2023-02-19,DY001,YES,00:00,23:59,
2023-02-19,DY122,YES,00:00,23:59,
2023-02-19,DY133,YES,00:00,23:59,
2023-02-19,DY141,YES,00:00,23:59,
2023-02-19,DY224,YES,00:00,23:59,
2023-02-19,DY322,YES,00:00,23:59,
2023-02-19,DY346,NO,,,Scheduled Maintenance
2023-02-19,OH015,YES,00:00,23:59,
2023-02-19,OH093,YES,00:00,23:59,
2023-02-19,OH359,YES,00:00,23:59,
2023-02-19,OH384,YES,00:00,23:59,
2023-02-19,OH395,YES,00:00,23:59,
2023-02-19,RA011,YES,00:00,23:59,
2023-02-19,RA308,NO,,,In Use Elsewhere
2023-02-19,RA376,NO,,,In Use Elsewhere
2023-02-19,TA147,YES,00:00,23:59,
2023-02-19,TA280,YES,00:00,23:59,
2023-02-19,TO009,YES,00:00,23:59,
2023-02-19,TO109,YES,00:00,23:59,
2023-02-19,TO350,YES,00:00,23:59,
2023-02-20,BA079,NO,,,In Use Elsewhere
2023-02-20,BA117,YES,00:00,23:59,
2023-02-20,BA274,YES,00:00,23:59,
2023-02-20,BA377,YES,00:00,23:59,
2023-02-20,DY152,YES,00:00,23:59,
2023-02-20,OH026,YES,00:00,23:59,
2023-02-20,OH082,YES,00:00,23:59,
2023-02-20,OH182,NO,,,In Use Elsewhere
2023-02-20,OH189,YES,00:00,23:59,
2023-02-20,OH195,NO,,,In Use Elsewhere
2023-02-20,OH296,YES,00:00,23:59,
2023-02-20,OH301,YES,00:00,23:59,
2023-02-20,OH359,NO,,,Breakdown
2023-02-20,RA008,YES,00:00,23:59,
2023-02-20,RA051,NO,,,In Use Elsewhere
2023-02-20,RA265,YES,00:00,23:59,
2023-02-20,RA295,YES,00:00,23:59,
2023-02-20,RA373,YES,00:00,23:59,
2023-02-20,TO032,YES,00:00,23:59,
2023-02-20,TO129,YES,00:00,23:59,
2023-02-21,BA094,NO,,,Scheduled Maintenance
2023-02-21,BA110,YES,00:00,23:59,
2023-02-21,BA128,YES,00:00,23:59,
2023-02-21,DY045,NO,,,Breakdown
2023-02-21,DY070,YES,00:00,23:59,
2023-02-21,DY181,YES,00:00,23:59,
2023-02-21,DY235,YES,00:00,23:59,
2023-02-21,DY244,YES,00:00,23:59,
2023-02-21,DY248,YES,00:00,23:59,
2023-02-21,DY380,YES,00:00,23:59,
2023-02-21,OH071,YES,00:00,23:59,
2023-02-21,OH077,YES,00:00,23:59,
2023-02-21,OH082,YES,00:00,23:59,
2023-02-21,OH214,YES,00:00,23:59,
2023-02-21,RA164,YES,00:00,23:59,
2023-02-21,RA268,YES,00:00,23:59,
2023-02-21,TA027,YES,00:00,23:59,
2023-02-21,TA099,NO,,,In Use Elsewhere
2023-02-21,TA137,YES,00:00,23:59,
2023-02-21,TA361,NO,,,Scheduled Maintenance
2023-02-21,TO030,YES,00:00,23:59,
2023-02-21,TO033,YES,00:00,23:59,
2023-02-21,TO336,YES,00:00,23:59,
2023-02-22,BA113,NO,,,In Use Elsewhere
2023-02-22,DY115,YES,00:00,23:59,
2023-02-22,DY141,NO,,,Breakdown
2023-02-22,DY217,YES,00:00,23:59,
2023-02-22,DY281,YES,00:00,23:59,
2023-02-22,OH313,YES,00:00,23:59,
2023-02-22,OH365,YES,00:00,23:59,
2023-02-22,RA290,NO,,,Scheduled Maintenance
2023-02-22,TA147,YES,00:00,23:59,
2023-02-22,TA269,YES,00:00,23:59,
2023-02-22,TA283,YES,00:00,23:59,
2023-02-22,TA285,YES,00:00,23:59,
2023-02-22,TO009,YES,00:00,23:59,
2023-02-22,TO106,YES,00:00,23:59,
2023-02-22,TO166,NO,,,Scheduled Maintenance
2023-02-22,TO305,YES,00:00,23:59,
2023-02-22,TO351,YES,00:00,23:59,
2023-02-23,BA174,YES,00:00,23:59,
2023-02-23,BA323,YES,00:00,23:59,
2023-02-23,DY328,YES,00:00,23:59,
2023-02-23,DY374,YES,00:00,23:59,
2023-02-23,DY380,YES,00:00,23:59,
2023-02-23,OH006,YES,00:00,23:59,
2023-02-23,OH362,YES,00:00,23:59,
2023-02-23,RA013,YES,00:00,23:59,
2023-02-23,RA177,YES,00:00,23:59,
2023-02-23,RA210,YES,00:00,23:59,
2023-02-23,RA308,YES,00:00,23:59,
2023-02-23,TA118,YES,00:00,23:59,
2023-02-23,TA222,NO,,,Scheduled Maintenance
2023-02-23,TO109,YES,00:00,23:59,
2023-02-24,BA079,YES,00:00,23:59,
2023-02-24,BA128,NO,,,Breakdown
2023-02-24,BA314,YES,00:00,23:59,
2023-02-24,BA358,YES,00:00,23:59,
2023-02-24,DY017,YES,00:00,23:59,
2023-02-24,DY180,YES,00:00,23:59,
2023-02-24,DY244,YES,00:00,23:59,
2023-02-24,DY279,YES,00:00,23:59,
2023-02-24,DY331,YES,00:00,23:59,
2023-02-24,DY379,YES,00:00,23:59,
2023-02-24,OH352,YES,00:00,23:59,
2023-02-24,OH362,YES,00:00,23:59,
2023-02-24,RA278,YES,00:00,23:59,
2023-02-24,TA036,YES,00:00,23:59,
2023-02-24,TA205,YES,00:00,23:59,
2023-02-24,TA227,YES,00:00,23:59,
2023-02-24,TA280,YES,00:00,23:59,
2023-02-24,TA292,YES,00:00,23:59,
2023-02-24,TO106,YES,00:00,23:59,
2023-02-25,BA058,NO,,,In Use Elsewhere
2023-02-25,BA293,YES,00:00,23:59,
2023-02-25,DY055,YES,00:00,23:59,
2023-02-25,DY217,YES,00:00,23:59,
2023-02-25,OH088,NO,,,In Use Elsewhere
2023-02-25,OH207,YES,00:00,23:59,
2023-02-25,OH362,YES,00:00,23:59,
2023-02-25,RA024,YES,00:00,23:59,
2023-02-25,RA240,YES,00:00,23:59,
2023-02-25,RA252,YES,00:00,23:59,
2023-02-25,TA005,YES,00:00,23:59,
2023-02-25,TA212,YES,00:00,23:59,
2023-02-25,TA215,YES,00:00,23:59,
2023-02-25,TA264,YES,00:00,23:59,
2023-02-26,BA110,YES,00:00,23:59,
2023-02-26,BA159,YES,00:00,23:59,
2023-02-26,BA249,YES,00:00,23:59,
2023-02-26,BA348,YES,00:00,23:59,
2023-02-26,DY004,YES,00:00,23:59,
2023-02-26,DY040,YES,00:00,23:59,
2023-02-26,DY091,YES,00:00,23:59,
2023-02-26,DY121,YES,00:00,23:59,
2023-02-26,DY141,YES,00:00,23:59,
2023-02-26,DY152,YES,00:00,23:59,
2023-02-26,DY194,NO,,,Breakdown
2023-02-26,DY196,YES,00:00,23:59,
2023-02-26,DY331,NO,,,Breakdown
2023-02-26,OH006,YES,00:00,23:59,
2023-02-26,OH076,YES,00:00,23:59,
2023-02-26,OH239,YES,00:00,23:59,
2023-02-26,OH253,YES,00:00,23:59,
2023-02-26,RA008,YES,00:00,23:59,
2023-02-26,RA048,YES,00:00,23:59,
2023-02-26,RA168,YES,00:00,23:59,
2023-02-26,RA172,NO,,,In Use Elsewhere
2023-02-26,RA200,YES,00:00,23:59,
2023-02-26,RA240,YES,00:00,23:59,
2023-02-26,RA241,YES,00:00,23:59,
2023-02-26,RA363,YES,00:00,23:59,
2023-02-26,RA367,YES,00:00,23:59,
2023-02-26,RA375,YES,00:00,23:59,
2023-02-26,RA376,YES,00:00,23:59,
2023-02-26,TA205,YES,00:00,23:59,
2023-02-26,TO149,YES,00:00,23:59,
2023-02-26,TO175,YES,00:00,23:59,
2023-02-26,TO335,YES,00:00,23:59,
2023-02-28,BA110,YES,00:00,23:59,
2023-02-28,BA126,YES,00:00,23:59,
2023-02-28,BA208,YES,00:00,23:59,
2023-02-28,BA255,YES,00:00,23:59,
2023-02-28,BA297,YES,00:00,23:59,
2023-02-28,OH006,YES,00:00,23:59,
2023-02-28,OH103,YES,00:00,23:59,
2023-02-28,OH189,YES,00:00,23:59,
2023-02-28,OH298,YES,00:00,23:59,
2023-02-28,OH352,YES,00:00,23:59,
2023-02-28,RA303,YES,00:00,23:59,
2023-02-28,RA360,YES,00:00,23:59,
2023-02-28,RA370,NO,,,In Use Elsewhere
2023-02-28,TA027,YES,00:00,23:59,
2023-02-28,TA074,YES,00:00,23:59,
2023-02-28,TA212,YES,00:00,23:59,
2023-02-28,TA215,NO,,,Scheduled Maintenance
2023-02-28,TA220,NO,,,Breakdown
2023-03-03,BA042,YES,00:00,23:59,
2023-03-03,BA064,YES,00:00,23:59,
2023-03-03,BA128,YES,00:00,23:59,
2023-03-03,BA208,YES,00:00,23:59,
2023-03-03,BA247,YES,00:00,23:59,
2023-03-03,BA255,YES,00:00,23:59,
2023-03-03,DY122,YES,00:00,23:59,
2023-03-03,DY178,YES,00:00,23:59,
2023-03-03,DY181,YES,00:00,23:59,
2023-03-03,DY194,YES,00:00,23:59,
2023-03-03,DY379,YES,00:00,23:59,
2023-03-03,OH092,NO,,,Scheduled Maintenance
2023-03-03,OH173,YES,00:00,23:59,
2023-03-03,OH213,NO,,,In Use Elsewhere
2023-03-03,OH221,YES,00:00,23:59,
2023-03-03,OH271,YES,00:00,23:59,
2023-03-03,RA192,YES,00:00,23:59,
2023-03-03,RA206,YES,00:00,23:59,
2023-03-03,RA273,YES,00:00,23:59,
2023-03-03,RA278,YES,00:00,23:59,
2023-03-03,RA329,YES,00:00,23:59,
2023-03-03,TA005,YES,00:00,23:59,
2023-03-03,TA089,YES,00:00,23:59,
2023-03-03,TA165,NO,,,Breakdown
2023-03-03,TA264,NO,,,In Use Elsewhere
2023-03-03,TO109,YES,00:00,23:59,
2023-03-05,BA230,YES,00:00,23:59,
2023-03-05,BA242,YES,00:00,23:59,
2023-03-05,BA348,YES,00:00,23:59,
2023-03-05,DY040,YES,00:00,23:59,
2023-03-05,DY135,YES,00:00,23:59,
2023-03-05,DY232,YES,00:00,23:59,
2023-03-05,DY322,YES,00:00,23:59,
2023-03-05,DY328,YES,00:00,23:59,
2023-03-05,DY380,YES,00:00,23:59,
2023-03-05,OH006,YES,00:00,23:59,
2023-03-05,OH015,YES,00:00,23:59,
2023-03-05,OH023,NO,,,In Use Elsewhere
2023-03-05,OH158,NO,,,In Use Elsewhere
2023-03-05,RA206,YES,00:00,23:59,
2023-03-05,RA307,YES,00:00,23:59,
2023-03-05,RA378,YES,00:00,23:59,
2023-03-05,TA075,NO,,,Scheduled Maintenance
2023-03-05,TA137,YES,00:00,23:59,
2023-03-05,TA220,NO,,,Scheduled Maintenance
2023-03-06,BA095,NO,,,Breakdown
2023-03-06,BA185,YES,00:00,23:59,
2023-03-06,BA203,YES,00:00,23:59,
2023-03-06,DY004,NO,,,In Use Elsewhere
2023-03-06,DY096,YES,00:00,23:59,
2023-03-06,DY248,YES,00:00,23:59,
2023-03-06,OH092,YES,00:00,23:59,
2023-03-06,OH298,YES,00:00,23:59,
2023-03-06,OH312,NO,,,In Use Elsewhere
2023-03-06,OH318,YES,00:00,23:59,
2023-03-06,OH366,YES,00:00,23:59,
2023-03-06,OH395,YES,00:00,23:59,
2023-03-06,RA013,YES,00:00,23:59,
2023-03-06,RA210,YES,00:00,23:59,
2023-03-06,RA261,YES,00:00,23:59,
2023-03-06,TA078,YES,00:00,23:59,
2023-03-06,TA199,YES,00:00,23:59,
2023-03-06,TO009,YES,00:00,23:59,
2023-03-06,TO041,YES,00:00,23:59,
2023-03-06,TO101,YES,00:00,23:59,
2023-03-06,TO179,YES,00:00,23:59,
2023-03-06,TO202,YES,00:00,23:59,
2023-03-06,TO250,YES,00:00,23:59,
2023-03-06,TO364,YES,00:00,23:59,
2023-03-07,BA097,YES,00:00,23:59,
2023-03-07,BA185,YES,00:00,23:59,
2023-03-07,BA263,YES,00:00,23:59,
2023-03-07,DY121,YES,00:00,23:59,
2023-03-07,DY143,YES,00:00,23:59,
2023-03-07,DY321,YES,00:00,23:59,
2023-03-07,DY322,YES,00:00,23:59,
2023-03-07,OH134,YES,00:00,23:59,
2023-03-07,OH176,YES,00:00,23:59,
2023-03-07,OH191,YES,00:00,23:59,
2023-03-07,RA265,NO,,,Breakdown
2023-03-07,TA282,YES,00:00,23:59,
2023-03-07,TA283,YES,00:00,23:59,
2023-03-07,TO030,YES,00:00,23:59,
2023-03-07,TO044,YES,00:00,23:59,
2023-03-09,BA069,YES,00:00,23:59,
2023-03-09,BA293,YES,00:00,23:59,
2023-03-09,DY161,YES,00:00,23:59,
2023-03-09,DY331,YES,00:00,23:59,
2023-03-09,OH007,YES,00:00,23:59,
2023-03-09,OH052,YES,00:00,23:59,
2023-03-09,OH077,YES,00:00,23:59,
2023-03-09,OH093,YES,00:00,23:59,
2023-03-09,OH312,YES,00:00,23:59,
2023-03-09,RA043,YES,00:00,23:59,
2023-03-09,RA162,NO,,,In Use Elsewhere
2023-03-09,RA238,YES,00:00,23:59,
2023-03-09,RA370,YES,00:00,23:59,
2023-03-09,TA148,NO,,,In Use Elsewhere
2023-03-09,TO109,YES,00:00,23:59,
2023-03-09,TO326,YES,00:00,23:59,
2023-03-10,BA344,YES,00:00,23:59,
2023-03-10,BA377,YES,00:00,23:59,
2023-03-10,DY014,YES,00:00,23:59,
2023-03-10,DY090,YES,00:00,23:59,
2023-03-10,DY251,YES,00:00,23:59,
2023-03-10,DY309,YES,00:00,23:59,
2023-03-10,OH142,YES,00:00,23:59,
2023-03-10,OH365,NO,,,In Use Elsewhere
2023-03-10,RA081,YES,00:00,23:59,
2023-03-10,RA114,YES,00:00,23:59,
2023-03-10,RA156,YES,00:00,23:59,
2023-03-10,RA168,YES,00:00,23:59,
2023-03-10,TA054,NO,,,In Use Elsewhere
2023-03-10,TA212,YES,00:00,23:59,
2023-03-10,TA220,YES,00:00,23:59,
2023-03-10,TA310,YES,00:00,23:59,
2023-03-10,TO112,YES,00:00,23:59,
2023-03-10,TO250,YES,00:00,23:59,
2023-03-11,BA097,YES,00:00,23:59,
2023-03-11,BA188,YES,00:00,23:59,
2023-03-11,BA230,YES,00:00,23:59,
2023-03-11,BA349,YES,00:00,23:59,
2023-03-11,DY004,YES,00:00,23:59,
2023-03-11,DY055,YES,00:00,23:59,
2023-03-11,DY124,YES,00:00,23:59,
2023-03-11,DY157,YES,00:00,23:59,
2023-03-11,OH007,YES,00:00,23:59,
2023-03-11,OH125,YES,00:00,23:59,
2023-03-11,OH197,YES,00:00,23:59,
2023-03-11,OH390,YES,00:00,23:59,
2023-03-11,RA156,YES,00:00,23:59,
2023-03-11,RA162,YES,00:00,23:59,
2023-03-11,RA363,YES,00:00,23:59,
2023-03-11,TA089,YES,00:00,23:59,
2023-03-11,TO228,YES,00:00,23:59,
2023-03-11,TO257,YES,00:00,23:59,
2023-03-12,BA117,YES,00:00,23:59,
2023-03-12,BA144,YES,00:00,23:59,
2023-03-12,DY067,YES,00:00,23:59,
2023-03-12,DY180,YES,00:00,23:59,
2023-03-12,DY194,NO,,,Scheduled Maintenance
2023-03-12,DY244,YES,00:00,23:59,
2023-03-12,DY251,YES,00:00,23:59,
2023-03-12,DY353,YES,00:00,23:59,
2023-03-12,OH059,YES,00:00,23:59,
2023-03-12,OH214,YES,00:00,23:59,
2023-03-12,OH294,YES,00:00,23:59,
2023-03-12,OH301,NO,,,Breakdown
2023-03-12,OH318,YES,00:00,23:59,
2023-03-12,RA155,YES,00:00,23:59,
2023-03-12,RA273,YES,00:00,23:59,
2023-03-12,RA277,YES,00:00,23:59,
2023-03-12,TA075,YES,00:00,23:59,
2023-03-12,TA140,YES,00:00,23:59,
2023-03-12,TA212,YES,00:00,23:59,
2023-03-12,TO032,YES,00:00,23:59,
2023-03-12,TO044,YES,00:00,23:59,
2023-03-12,TO317,YES,00:00,23:59,
2023-03-12,TO335,YES,00:00,23:59,
2023-03-13,BA095,YES,00:00,23:59,
2023-03-13,BA393,NO,,,Breakdown
2023-03-13,DY161,YES,00:00,23:59,
2023-03-13,DY178,YES,00:00,23:59,
2023-03-13,DY262,YES,00:00,23:59,
2023-03-13,DY279,NO,,,In Use Elsewhere
2023-03-13,DY321,YES,00:00,23:59,
2023-03-13,OH025,YES,00:00,23:59,
2023-03-13,OH050,NO,,,In Use Elsewhere
2023-03-13,OH221,NO,,,Scheduled Maintenance
2023-03-13,RA031,NO,,,In Use Elsewhere
2023-03-13,TA118,NO,,,In Use Elsewhere
2023-03-13,TA205,YES,00:00,23:59,
2023-03-13,TA291,YES,00:00,23:59,
2023-03-13,TA310,YES,00:00,23:59,
2023-03-13,TO193,YES,00:00,23:59,
2023-03-13,TO257,YES,00:00,23:59,
2023-03-13,TO287,YES,00:00,23:59,
2023-03-13,TO330,YES,00:00,23:59,
2023-03-14,BA209,YES,00:00,23:59,
2023-03-14,BA242,YES,00:00,23:59,
2023-03-14,BA377,YES,00:00,23:59,
2023-03-14,DY184,YES,00:00,23:59,
2023-03-14,DY279,YES,00:00,23:59,
2023-03-14,OH026,YES,00:00,23:59,
2023-03-14,OH071,NO,,,Scheduled Maintenance
2023-03-14,OH362,YES,00:00,23:59,
2023-03-14,RA087,YES,00:00,23:59,
2023-03-14,RA337,YES,00:00,23:59,
2023-03-14,TA034,YES,00:00,23:59,
2023-03-14,TA089,YES,00:00,23:59,
2023-03-14,TA220,YES,00:00,23:59,
2023-03-14,TA361,YES,00:00,23:59,
2023-03-14,TO032,YES,00:00,23:59,
2023-03-14,TO166,YES,00:00,23:59,
2023-03-15,BA064,NO,,,Breakdown
2023-03-15,BA066,YES,00:00,23:59,
2023-03-15,BA094,YES,00:00,23:59,
2023-03-15,BA117,YES,00:00,23:59,
2023-03-15,BA323,NO,,,Breakdown
2023-03-15,DY157,YES,00:00,23:59,
2023-03-15,DY196,YES,00:00,23:59,
2023-03-15,OH245,NO,,,Breakdown
2023-03-15,RA011,YES,00:00,23:59,
2023-03-15,RA037,YES,00:00,23:59,
2023-03-15,RA039,YES,00:00,23:59,
2023-03-15,RA051,YES,00:00,23:59,
2023-03-15,RA155,YES,00:00,23:59,
2023-03-15,RA162,YES,00:00,23:59,
2023-03-15,RA334,NO,,,Breakdown
2023-03-15,TA034,YES,00:00,23:59,
2023-03-15,TA150,YES,00:00,23:59,
2023-03-15,TA292,YES,00:00,23:59,
2023-03-15,TA361,YES,00:00,23:59,
2023-03-15,TO044,NO,,,Breakdown
2023-03-15,TO258,YES,00:00,23:59,
2023-03-17,BA064,YES,00:00,23:59,
2023-03-17,BA128,YES,00:00,23:59,
2023-03-17,BA249,YES,00:00,23:59,
2023-03-17,BA300,YES,00:00,23:59,
2023-03-17,BA355,YES,00:00,23:59,
2023-03-17,DY012,YES,00:00,23:59,
2023-03-17,DY061,YES,00:00,23:59,
2023-03-17,DY345,NO,,,Breakdown
2023-03-17,DY399,YES,00:00,23:59,
2023-03-17,OH103,YES,00:00,23:59,
2023-03-17,OH357,YES,00:00,23:59,
2023-03-17,RA261,YES,00:00,23:59,
2023-03-17,RA265,YES,00:00,23:59,
2023-03-17,RA306,YES,00:00,23:59,
2023-03-17,TA049,YES,00:00,23:59,
2023-03-17,TA150,YES,00:00,23:59,
2023-03-17,TO112,YES,00:00,23:59,
2023-03-17,TO179,YES,00:00,23:59,
2023-03-17,TO330,YES,00:00,23:59,
2023-03-18,BA066,NO,,,Breakdown
2023-03-18,BA230,YES,00:00,23:59,
2023-03-18,BA274,YES,00:00,23:59,
2023-03-18,DY132,YES,00:00,23:59,
2023-03-18,OH059,YES,00:00,23:59,
2023-03-18,OH301,YES,00:00,23:59,
2023-03-18,RA011,YES,00:00,23:59,
2023-03-18,RA039,YES,00:00,23:59,
2023-03-18,RA085,YES,00:00,23:59,
2023-03-18,RA116,NO,,,Scheduled Maintenance
2023-03-18,RA163,YES,00:00,23:59,
2023-03-18,RA168,NO,,,Scheduled Maintenance
2023-03-18,RA252,YES,00:00,23:59,
2023-03-18,RA303,YES,00:00,23:59,
2023-03-18,RA337,YES,00:00,23:59,
2023-03-18,TO106,YES,00:00,23:59,
2023-03-18,TO258,NO,,,Breakdown
2023-03-18,TO288,YES,00:00,23:59,
2023-03-18,TO336,YES,00:00,23:59,
2023-03-19,BA242,YES,00:00,23:59,
2023-03-19,BA324,YES,00:00,23:59,
2023-03-19,BA342,YES,00:00,23:59,
2023-03-19,DY091,YES,00:00,23:59,
2023-03-19,DY124,YES,00:00,23:59,
2023-03-19,DY237,YES,00:00,23:59,
2023-03-19,DY244,YES,00:00,23:59,
2023-03-19,DY309,YES,00:00,23:59,
2023-03-19,OH173,YES,00:00,23:59,
2023-03-19,OH333,YES,00:00,23:59,
2023-03-19,OH352,YES,00:00,23:59,
2023-03-19,OH362,YES,00:00,23:59,
2023-03-19,RA073,NO,,,In Use Elsewhere
2023-03-19,RA136,YES,00:00,23:59,
2023-03-19,RA192,YES,00:00,23:59,
2023-03-19,RA234,YES,00:00,23:59,
2023-03-19,RA373,YES,00:00,23:59,
2023-03-19,TA027,NO,,,Breakdown
2023-03-19,TA065,YES,00:00,23:59,
2023-03-19,TA396,YES,00:00,23:59,
2023-03-19,TO350,YES,00:00,23:59,
2023-03-21,BA022,YES,00:00,23:59,
2023-03-21,BA249,YES,00:00,23:59,
2023-03-21,BA377,YES,00:00,23:59,
2023-03-21,DY115,YES,00:00,23:59,
2023-03-21,DY121,YES,00:00,23:59,
2023-03-21,DY132,YES,00:00,23:59,
2023-03-21,DY319,NO,,,Breakdown
2023-03-21,OH086,YES,00:00,23:59,
2023-03-21,OH111,YES,00:00,23:59,
2023-03-21,OH176,YES,00:00,23:59,
2023-03-21,OH189,YES,00:00,23:59,
2023-03-21,OH352,YES,00:00,23:59,
2023-03-21,RA043,YES,00:00,23:59,
2023-03-21,RA081,YES,00:00,23:59,
2023-03-21,RA087,YES,00:00,23:59,
2023-03-21,RA168,NO,,,Scheduled Maintenance
2023-03-21,RA200,NO,,,Breakdown
2023-03-21,RA265,NO,,,In Use Elsewhere
2023-03-21,RA306,YES,00:00,23:59,
2023-03-21,TA098,NO,,,Scheduled Maintenance
2023-03-21,TA199,YES,00:00,23:59,
2023-03-21,TO041,NO,,,Scheduled Maintenance
2023-03-21,TO256,YES,00:00,23:59,
2023-03-21,TO317,YES,00:00,23:59,
2023-03-24,BA095,NO,,,Breakdown
2023-03-24,BA188,YES,00:00,23:59,
2023-03-24,DY196,YES,00:00,23:59,
2023-03-24,DY236,YES,00:00,23:59,
