block_id,section_id,date,day_of_week,month,is_weekend,maintenance_type,required_asset_type,priority,weather,start_hour,trains_count,traffic_level,assets_of_type_in_section,asset_type_availability_pct,had_availability_record,section_historical_overrun_rate,planned_duration_min,overrun_min,overrun_flag,actual_duration_min
B13624,DH-GURN,2023-01-11,Wednesday,1,0,Rail Welding,Rail Crane,Low,Light Rain,4,2.0,LOW,0.0,1.0,1,0.5524154253097592,95.9,21.7,1,117.6
B10600,DLI-DSA,2023-01-11,Wednesday,1,0,Signal Maintenance,Tower Wagon,Medium,Clear,23,5.0,MEDIUM,0.0,0.6666666666666666,1,0.5522827687776142,98.4,28.9,1,127.3
B06027,DPU-LMG,2023-01-11,Wednesday,1,0,Track Repair,Tamping Machine,Low,Clear,1,1.0,LOW,0.0,1.0,1,0.5516571724495081,170.0,26.4,1,196.4
B11373,DUAN-RDU,2023-01-11,Wednesday,1,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,0,0.0,LOW,0.0,1.0,1,0.5510076354988108,163.6,-7.1,0,156.5
B09737,GC-VVH,2023-01-11,Wednesday,1,0,Ballast Renewal,Ballast Regulator,High,Light Rain,4,2.0,LOW,0.0,0.75,1,0.5520254169976172,237.1,24.5,1,261.6
B03369,GKL-MDN,2023-01-11,Wednesday,1,0,Signal Maintenance,Tower Wagon,Low,Clear,23,1.0,LOW,0.0,0.6666666666666666,1,0.5528740675734971,104.6,7.1,0,111.7
B06953,KK-SVJR,2023-01-11,Wednesday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,23,5.0,MEDIUM,0.0,1.0,1,0.0,114.3,15.3,1,129.6
B03846,KLNT-SMAE,2023-01-11,Wednesday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,1,0.0,LOW,0.0,1.0,1,0.5520447774668231,173.9,3.6,0,177.6
B06200,KLVA-MBQ,2023-01-11,Wednesday,1,0,OHE Maintenance,OHE Maintenance Special,Medium,Extreme Heat,23,6.0,MEDIUM,0.0,1.0,1,0.5,120.1,-16.0,0,104.1
B10018,MSH-PNU,2023-01-11,Wednesday,1,0,Ballast Renewal,Ballast Regulator,Low,Heavy Rain,3,3.0,MEDIUM,0.0,0.75,1,0.5537114579368101,196.4,8.6,0,205.1
B13340,BBS-CTC,2023-01-12,Thursday,1,0,Points Renewal,Rail Crane,Medium,Light Rain,3,8.0,HIGH,0.0,0.8550632911392405,0,0.5546802594995366,211.8,3.5,0,215.3
B07209,BIRA-DTK,2023-01-12,Thursday,1,0,Signal Maintenance,Tower Wagon,Low,Clear,2,0.0,LOW,0.0,0.8666666666666667,0,0.5538648813146683,86.4,12.0,1,98.3
B11715,BL-NVS,2023-01-12,Thursday,1,0,Points Renewal,Rail Crane,Low,Clear,2,6.0,MEDIUM,0.0,0.8550632911392405,0,0.5548617305976806,188.5,23.7,1,212.2
B13401,BNKA-PNCB,2023-01-12,Thursday,1,0,Points Renewal,Rail Crane,Low,Extreme Heat,23,1.0,LOW,0.0,0.8550632911392405,0,1.0,190.5,8.7,0,199.2
B10300,BT-HHR,2023-01-12,Thursday,1,0,Signal Maintenance,Tower Wagon,Medium,Clear,22,5.0,MEDIUM,0.0,0.8666666666666667,0,0.5559440559440559,97.8,21.9,1,119.6
B12691,DMLE-KJU,2023-01-12,Thursday,1,0,Points Renewal,Rail Crane,Low,Clear,3,1.0,LOW,0.0,0.8550632911392405,0,1.0,200.9,27.8,1,228.6
B08377,DUAN-RDU,2023-01-12,Thursday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,4,1.0,LOW,0.0,0.8539473684210527,0,0.0,178.4,-12.0,0,166.3
B02947,DWR-UBL,2023-01-12,Thursday,1,0,Rail Welding,Rail Crane,Low,Clear,2,0.0,LOW,0.0,0.8550632911392405,0,0.5520539546290619,65.0,25.2,1,90.2
B01999,FDB-FDN,2023-01-12,Thursday,1,0,Ballast Renewal,Ballast Regulator,Low,Clear,0,1.0,LOW,0.0,0.8592741935483871,0,0.5511310084825636,244.1,7.5,0,251.7
B04476,GBG-MSL,2023-01-12,Thursday,1,0,Signal Maintenance,Tower Wagon,Low,Clear,0,1.0,LOW,0.0,0.8666666666666667,0,0.5518425268940261,92.6,-22.3,0,70.3
B14543,HHR-MMG,2023-01-12,Thursday,1,0,Ballast Renewal,Ballast Regulator,Medium,Clear,1,0.0,LOW,0.0,0.8592741935483871,0,0.5525381240860664,164.0,44.5,1,208.5
B07492,KDV-VSD,2023-01-12,Thursday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,0,1.0,LOW,0.0,0.8539473684210527,0,0.5518013813701699,174.6,21.1,1,195.6
B11233,KOK-TNP,2023-01-12,Thursday,1,0,Rail Welding,Rail Crane,Medium,Clear,22,4.0,MEDIUM,0.0,0.8550632911392405,0,0.5522953564190678,96.6,12.9,1,109.5
B07746,MKK-MS,2023-01-12,Thursday,1,0,OHE Maintenance,OHE Maintenance Special,Low,Extreme Heat,0,0.0,LOW,0.0,0.8582191780821918,0,0.5521146839854268,155.1,34.2,1,189.3
B10835,MLDT-NFK,2023-01-12,Thursday,1,0,Signal Maintenance,Tower Wagon,Low,Clear,3,4.0,MEDIUM,0.0,0.8666666666666667,0,0.5521718602455147,108.6,40.1,1,148.7
B01512,NAD-RTM,2023-01-12,Thursday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Heavy Rain,22,1.0,LOW,0.0,0.8539473684210527,0,0.5533457943925234,148.2,53.7,1,201.9
B11713,NZM-TKJ,2023-01-12,Thursday,1,0,Ballast Renewal,Ballast Regulator,Low,Clear,4,1.0,LOW,0.0,0.8592741935483871,0,0.5541179036127063,215.7,-4.2,0,211.5
B11383,PTLR-TRL,2023-01-12,Thursday,1,0,Rail Welding,Rail Crane,Medium,Clear,1,0.0,LOW,0.0,0.8550632911392405,0,0.5531779661016949,90.0,34.1,1,124.2
B00408,UMB-YJUD,2023-01-12,Thursday,1,0,Ballast Renewal,Ballast Regulator,Low,Fog,3,0.0,LOW,0.0,0.8592741935483871,0,0.5535151799477247,211.2,65.3,1,276.5
B09576,ABU-TMVL,2023-01-13,Friday,1,0,Track Stabilization,Dynamic Track Stabilizer,Medium,Extreme Heat,4,9.0,HIGH,0.0,0.5,1,0.5931372549019608,140.6,-25.0,0,115.6
B10267,BPN-MIJ,2023-01-13,Friday,1,0,Points Renewal,Rail Crane,Low,Clear,1,0.0,LOW,0.0,0.6666666666666666,1,0.5561932089909134,225.2,4.8,0,230.0
B04323,CHE-PSA,2023-01-13,Friday,1,0,Signal Maintenance,Tower Wagon,Low,Light Rain,22,3.0,MEDIUM,0.0,0.5,1,0.5519905929783303,116.8,8.2,0,125.0
B13250,CLA-DR,2023-01-13,Friday,1,0,Points Renewal,Rail Crane,Low,Clear,3,0.0,LOW,0.0,0.6666666666666666,1,0.0,145.2,-13.8,0,131.3
B09768,CTC-JJKR,2023-01-13,Friday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,23,9.0,HIGH,0.0,0.5,1,0.5536506059710317,126.6,16.0,1,142.6
B11226,DIVA-KOPR,2023-01-13,Friday,1,0,Rail Welding,Rail Crane,Medium,Clear,1,0.0,LOW,0.0,0.6666666666666666,1,1.0,93.6,26.3,1,119.9
B07842,FNB-NCHS,2023-01-13,Friday,1,0,OHE Maintenance,OHE Maintenance Special,Medium,Extreme Heat,0,0.0,LOW,0.0,0.8571428571428571,1,0.5510843094050795,108.8,40.5,1,149.3
B03693,GDY-SP,2023-01-13,Friday,1,0,Track Stabilization,Dynamic Track Stabilizer,Medium,Light Rain,22,5.0,MEDIUM,0.0,0.5,1,1.0,157.0,3.2,0,160.2
B08367,GQD-PLF,2023-01-13,Friday,1,0,Ballast Renewal,Ballast Regulator,Low,Clear,1,0.0,LOW,0.0,1.0,1,0.5530574562832627,211.7,42.5,1,254.2
B10492,GWL-MRA,2023-01-13,Friday,1,0,Track Repair,Tamping Machine,Low,Clear,23,2.0,LOW,0.0,0.5,1,0.5535752401280684,171.7,-22.3,0,149.4
B12224,KAVM-WCN,2023-01-13,Friday,1,0,Points Renewal,Rail Crane,Low,Clear,3,1.0,LOW,1.0,0.6666666666666666,1,0.551812731944048,158.3,40.1,1,198.4
B10552,ST-UDN,2023-01-13,Friday,1,0,Points Renewal,Rail Crane,Low,Light Rain,3,1.0,LOW,0.0,0.6666666666666666,1,0.5539784359219326,161.0,10.0,0,170.9
B04695,TNP-TVT,2023-01-13,Friday,1,0,Rail Welding,Rail Crane,Medium,Light Rain,1,0.0,LOW,0.0,0.6666666666666666,1,0.5534281669250994,72.2,26.9,1,99.1
B04251,ABH-KYN,2023-01-14,Saturday,1,1,Ballast Renewal,Ballast Regulator,Medium,Light Rain,22,7.0,MEDIUM,0.0,0.6666666666666666,1,0.5692307692307692,201.0,20.4,1,221.4
B01420,BHS-BPL,2023-01-14,Saturday,1,1,OHE Maintenance,OHE Maintenance Special,Low,Light Rain,2,1.0,LOW,1.0,0.8333333333333334,1,0.5558694287507847,160.9,1.2,0,162.1
B05726,DHNE-KRNT,2023-01-14,Saturday,1,1,Signal Maintenance,Tower Wagon,Low,Light Rain,23,4.0,MEDIUM,0.0,0.5,1,0.5524869469634515,96.7,31.9,1,128.6
B05687,HNB-TKF,2023-01-14,Saturday,1,1,Points Renewal,Rail Crane,Low,Clear,1,0.0,LOW,1.0,0.5,1,0.5524181127425813,173.2,16.0,1,189.2
B00158,KMZA-MPE,2023-01-14,Saturday,1,1,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,1,0.0,LOW,0.0,1.0,1,0.0,181.2,32.7,1,213.9
B08629,MKP-STA,2023-01-14,Saturday,1,1,Points Renewal,Rail Crane,Low,Clear,1,0.0,LOW,0.0,0.5,1,0.5520529592560486,189.9,26.9,1,216.8
B01752,MTJ-RKM,2023-01-14,Saturday,1,1,Points Renewal,Rail Crane,Low,Clear,1,1.0,LOW,1.0,0.5,1,0.5536133181990163,185.0,18.9,1,203.9
B08081,SUNR-VG,2023-01-14,Saturday,1,1,Track Repair,Tamping Machine,Low,Clear,0,4.0,MEDIUM,1.0,0.6666666666666666,1,0.5539823008849557,229.1,-11.3,0,217.8
B06186,ABH-BUD,2023-01-15,Sunday,1,1,Track Repair,Tamping Machine,Medium,Clear,1,2.0,LOW,0.0,0.8333333333333334,1,0.5581395348837209,185.4,17.7,1,203.2
B00908,AGC-MTJ,2023-01-15,Sunday,1,1,Track Repair,Tamping Machine,Low,Clear,2,3.0,MEDIUM,0.0,0.8333333333333334,1,0.553072625698324,152.7,2.6,0,155.4
B08915,AVD-HC,2023-01-15,Sunday,1,1,Points Renewal,Rail Crane,Medium,Clear,23,0.0,LOW,0.0,1.0,1,0.5491546649968692,188.7,-1.7,0,187.0
B09828,BHS-BPL,2023-01-15,Sunday,1,1,Signal Maintenance,Tower Wagon,Low,Clear,23,3.0,MEDIUM,0.0,1.0,1,0.0,66.2,-2.7,0,63.5
B10555,BVH-FDN,2023-01-15,Sunday,1,1,Signal Maintenance,Tower Wagon,Low,Clear,22,2.0,LOW,0.0,1.0,1,0.5569444444444445,110.9,18.6,1,129.5
B05803,BZA-EE,2023-01-15,Sunday,1,1,Points Renewal,Rail Crane,Medium,Clear,0,2.0,LOW,0.0,1.0,1,0.0,231.8,1.1,0,232.9
B09912,CLA-MTN,2023-01-15,Sunday,1,1,Rail Welding,Rail Crane,High,Light Rain,1,1.0,LOW,0.0,1.0,1,0.0,109.2,-12.9,0,96.3
B07133,CNJ-SBB,2023-01-15,Sunday,1,1,Ballast Renewal,Ballast Regulator,Low,Clear,1,0.0,LOW,0.0,0.75,1,0.5524475524475524,240.4,27.0,1,267.4
B08600,CSMT-DR,2023-01-15,Sunday,1,1,OHE Maintenance,OHE Maintenance Special,Low,Extreme Heat,2,0.0,LOW,0.0,1.0,1,0.5537400689551791,104.8,-14.1,0,90.7
B09873,DAPD-KSWD,2023-01-15,Sunday,1,1,Points Renewal,Rail Crane,Low,Heavy Rain,1,0.0,LOW,0.0,1.0,1,0.5530027628326305,237.3,18.8,1,256.1
B01931,DKDP-HT,2023-01-15,Sunday,1,1,Ballast Renewal,Ballast Regulator,Low,Extreme Heat,23,1.0,LOW,0.0,0.75,1,1.0,260.1,44.5,1,304.6
B04575,KUR-PURI,2023-01-15,Sunday,1,1,OHE Maintenance,OHE Maintenance Special,Low,Fog,1,3.0,MEDIUM,0.0,1.0,1,0.5520300238826339,151.3,16.3,1,167.6
B04463,MSU-PLMG,2023-01-15,Sunday,1,1,Signal Maintenance,Tower Wagon,Low,Clear,22,0.0,LOW,0.0,1.0,1,0.5537585421412301,90.8,15.4,1,106.2
B08817,NAD-UJN,2023-01-15,Sunday,1,1,Rail Welding,Rail Crane,Low,Clear,1,3.0,MEDIUM,0.0,1.0,1,0.5533328357094872,107.8,13.0,1,120.8
B01157,NCB-NOQ,2023-01-15,Sunday,1,1,Rail Welding,Rail Crane,Low,Light Rain,4,5.0,MEDIUM,0.0,1.0,1,1.0,102.2,-3.0,0,99.1
B06660,ADL-SEL,2023-01-16,Monday,1,0,Track Repair,Tamping Machine,Medium,Fog,0,1.0,LOW,0.0,0.8466101694915255,0,0.5677083333333334,232.4,19.0,1,251.4
B00224,BBAE-BHR,2023-01-16,Monday,1,0,Ballast Renewal,Ballast Regulator,Medium,Clear,1,0.0,LOW,0.0,0.8592741935483871,0,0.5540950455005056,150.9,-15.1,0,135.8
B07505,BGRD-LBTL,2023-01-16,Monday,1,0,Signal Maintenance,Tower Wagon,Low,Clear,3,0.0,LOW,0.0,0.8666666666666667,0,0.5588131402331332,75.9,-5.1,0,70.7
B07241,BMG-BT,2023-01-16,Monday,1,0,Track Stabilization,Dynamic Track Stabilizer,Medium,Clear,0,1.0,LOW,0.0,0.8539473684210527,0,1.0,157.4,26.4,1,183.7
B06044,DMO-SGO,2023-01-16,Monday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Fog,23,1.0,LOW,0.0,0.8539473684210527,0,0.5526385574118271,171.3,12.6,1,183.8
B09812,HNB-TKF,2023-01-16,Monday,1,0,Track Repair,Tamping Machine,Low,Extreme Heat,22,2.0,LOW,0.0,0.8466101694915255,0,1.0,189.0,24.8,1,213.8
B01649,KSWD-PMP,2023-01-16,Monday,1,0,Track Repair,Tamping Machine,Low,Clear,1,0.0,LOW,0.0,0.8466101694915255,0,0.0,136.1,7.9,0,144.0
B12747,MCI-RDM,2023-01-16,Monday,1,0,Signal Maintenance,Tower Wagon,Low,Fog,2,1.0,LOW,0.0,0.8666666666666667,0,1.0,97.5,2.7,0,100.3
B03096,VSKP-VZM,2023-01-16,Monday,1,0,Signal Maintenance,Tower Wagon,Medium,Clear,4,10.0,HIGH,0.0,0.8666666666666667,0,0.5537670317926797,106.0,49.3,1,155.3
B13331,ANNR-TMVL,2023-01-17,Tuesday,1,0,Rail Welding,Rail Crane,Medium,Clear,22,4.0,MEDIUM,0.0,0.8333333333333334,1,0.5523404255319149,68.3,15.5,1,83.8
B05106,BAQ-BHS,2023-01-17,Tuesday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,0,3.0,MEDIUM,0.0,1.0,1,0.5540540540540541,161.9,-6.6,0,155.3
B12612,BSHT-MPN,2023-01-17,Tuesday,1,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,1,0.0,LOW,0.0,1.0,1,0.5549083063646171,171.7,7.1,0,178.8
B02689,BVA-NALR,2023-01-17,Tuesday,1,0,Signal Maintenance,Tower Wagon,Medium,Clear,3,1.0,LOW,0.0,1.0,1,0.5563745019920319,92.2,20.3,1,112.5
B06865,BZA-EE,2023-01-17,Tuesday,1,0,Rail Welding,Rail Crane,Medium,Clear,22,8.0,HIGH,0.0,0.8333333333333334,1,0.0,100.8,7.5,0,108.3
B01366,CGL-TBM,2023-01-17,Tuesday,1,0,Points Renewal,Rail Crane,Medium,Clear,4,4.0,MEDIUM,0.0,0.8333333333333334,1,0.5524654495819826,216.9,33.3,1,250.2
B03192,CLA-MTN,2023-01-17,Tuesday,1,0,Ballast Renewal,Ballast Regulator,High,Fog,1,1.0,LOW,0.0,1.0,1,0.0,236.2,12.9,1,249.1
B05873,DTE-GGTA,2023-01-17,Tuesday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,3,5.0,MEDIUM,1.0,1.0,1,1.0,174.2,21.8,1,196.0
B10262,ED-TUP,2023-01-17,Tuesday,1,0,Points Renewal,Rail Crane,Medium,Fog,2,9.0,HIGH,0.0,0.8333333333333334,1,0.5513848396501457,217.2,27.2,1,244.4
B01639,JPQ-JRAE,2023-01-17,Tuesday,1,0,Track Repair,Tamping Machine,Low,Clear,0,1.0,LOW,0.0,0.6666666666666666,1,0.5520335511557593,158.2,26.9,1,185.1
B01376,LTT-TNA,2023-01-17,Tuesday,1,0,Points Renewal,Rail Crane,Low,Clear,4,1.0,LOW,0.0,0.8333333333333334,1,0.5522988505747126,148.4,20.1,1,168.5
B04246,MCA-NDGJ,2023-01-17,Tuesday,1,0,Rail Welding,Rail Crane,Low,Fog,1,1.0,LOW,0.0,0.8333333333333334,1,1.0,67.4,29.9,1,97.3
B11157,MIJ-TNX,2023-01-17,Tuesday,1,0,Signal Maintenance,Tower Wagon,Low,Clear,1,0.0,LOW,0.0,1.0,1,0.5518176020408163,129.4,15.3,1,144.7
B07536,MMG-NBE,2023-01-17,Tuesday,1,0,Track Stabilization,Dynamic Track Stabilizer,Medium,Fog,3,0.0,LOW,0.0,1.0,1,0.5527241460173532,169.0,10.8,1,179.7
B01256,MYHT-TNX,2023-01-17,Tuesday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,23,1.0,LOW,0.0,1.0,1,0.5533995186522263,178.1,13.3,1,191.4
B05735,ST-VAPI,2023-01-17,Tuesday,1,0,Ballast Renewal,Ballast Regulator,Low,Clear,22,2.0,LOW,0.0,1.0,1,0.5539730134932533,330.2,-23.1,0,307.1
B10443,AKV-ST,2023-01-18,Wednesday,1,0,Rail Welding,Rail Crane,Low,Clear,2,2.0,LOW,0.0,1.0,1,0.5457348406988695,100.1,9.9,0,109.9
B10824,BAM-PSA,2023-01-18,Wednesday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,3,2.0,LOW,0.0,1.0,1,0.5541643984757757,152.2,10.1,1,162.3
B03296,BARU-DBT,2023-01-18,Wednesday,1,0,Points Renewal,Rail Crane,Low,Clear,0,1.0,LOW,0.0,1.0,1,0.5532133676092545,175.1,17.2,1,192.3
B04159,BMG-DTK,2023-01-18,Wednesday,1,0,Rail Welding,Rail Crane,Medium,Fog,22,5.0,MEDIUM,0.0,1.0,1,1.0,88.0,1.3,0,89.3
B01615,BP-PTF,2023-01-18,Wednesday,1,0,Rail Welding,Rail Crane,Medium,Clear,3,1.0,LOW,1.0,1.0,1,0.5535092085614733,82.0,16.7,1,98.7
B14605,BP-PTF,2023-01-18,Wednesday,1,0,Rail Welding,Rail Crane,Medium,Clear,1,0.0,LOW,1.0,1.0,1,1.0,103.8,15.4,1,119.3
B13077,CHT-KLKR,2023-01-18,Wednesday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,4,3.0,MEDIUM,0.0,1.0,1,0.55330790913613,133.0,-0.0,0,133.0
B08758,CMP-PV,2023-01-18,Wednesday,1,0,Points Renewal,Rail Crane,Medium,Clear,1,0.0,LOW,0.0,1.0,1,1.0,258.1,-9.5,0,248.6
B14879,CSMT-RVJ,2023-01-18,Wednesday,1,0,Signal Maintenance,Tower Wagon,Medium,Heavy Rain,1,0.0,LOW,0.0,0.8,1,0.5536218949873568,113.5,6.5,0,120.0
B02742,DBA-GWL,2023-01-18,Wednesday,1,0,Ballast Renewal,Ballast Regulator,Low,Clear,0,1.0,LOW,0.0,1.0,1,0.5526850507982584,167.9,-20.9,0,147.0
B00388,FDB-FDN,2023-01-18,Wednesday,1,0,Signal Maintenance,Tower Wagon,Low,Clear,1,0.0,LOW,0.0,0.8,1,0.0,102.9,-4.8,0,98.1
B06926,GCN-HGA,2023-01-18,Wednesday,1,0,Rail Welding,Rail Crane,Low,Light Rain,2,0.0,LOW,0.0,1.0,1,0.5518686296715741,94.6,-25.0,0,69.6
B11295,GDR-NLR,2023-01-18,Wednesday,1,0,Track Stabilization,Dynamic Track Stabilizer,Medium,Clear,0,2.0,LOW,0.0,1.0,1,0.5512272010808377,190.0,53.6,1,243.6
B09784,GGC-SWM,2023-01-18,Wednesday,1,0,OHE Maintenance,OHE Maintenance Special,Low,Heavy Rain,23,3.0,MEDIUM,0.0,1.0,1,1.0,144.1,22.5,1,166.6
B11857,JOO-VAR,2023-01-18,Wednesday,1,0,Points Renewal,Rail Crane,Low,Clear,2,0.0,LOW,0.0,1.0,1,0.55224609375,167.7,-7.3,0,160.5
B02974,KPG-MMR,2023-01-18,Wednesday,1,0,Points Renewal,Rail Crane,Low,Light Rain,0,3.0,MEDIUM,0.0,1.0,1,0.0,173.1,13.2,1,186.3
B14381,MSU-PLMG,2023-01-18,Wednesday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,0,0.0,LOW,0.0,1.0,1,1.0,166.8,31.2,1,198.0
B12233,PER-VPY,2023-01-18,Wednesday,1,0,Signal Maintenance,Tower Wagon,High,Clear,2,0.0,LOW,0.0,0.8,1,0.55300035932447,102.4,11.8,1,114.1
B05169,ST-VAPI,2023-01-18,Wednesday,1,0,Points Renewal,Rail Crane,Low,Clear,23,1.0,LOW,0.0,1.0,1,0.0,198.6,45.8,1,244.4
B11152,BHPA-SNU,2023-01-19,Thursday,1,0,Track Repair,Tamping Machine,Low,Clear,2,0.0,LOW,0.0,1.0,1,1.0,221.2,2.9,0,224.1
B04095,BNKA-PNCB,2023-01-19,Thursday,1,0,Ballast Renewal,Ballast Regulator,Low,Clear,1,0.0,LOW,0.0,1.0,1,0.5,183.0,23.3,1,206.4
B05300,BSL-JL,2023-01-19,Thursday,1,0,Track Stabilization,Dynamic Track Stabilizer,Medium,Clear,4,8.0,HIGH,0.0,1.0,1,0.5541496890413896,200.9,-13.3,0,187.6
B06354,BT-KZPR,2023-01-19,Thursday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,2,0.0,LOW,0.0,1.0,1,1.0,143.0,27.0,1,170.0
B07560,BTE-MTJ,2023-01-19,Thursday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,1,4.0,MEDIUM,0.0,1.0,1,0.0,177.7,-15.4,0,162.3
B04250,CRJ-MDP,2023-01-19,Thursday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,22,6.0,MEDIUM,1.0,1.0,1,0.5538904026642446,143.7,2.4,0,146.1
B11618,HJP-SEE,2023-01-19,Thursday,1,0,OHE Maintenance,OHE Maintenance Special,Medium,Heavy Rain,23,2.0,LOW,0.0,1.0,1,0.552675238490253,137.5,30.5,1,168.0
B11661,JPQ-JRAE,2023-01-19,Thursday,1,0,Signal Maintenance,Tower Wagon,Low,Clear,4,1.0,LOW,0.0,1.0,1,1.0,132.5,-17.7,0,114.8
B11826,KLVA-MBQ,2023-01-19,Thursday,1,0,Track Repair,Tamping Machine,Medium,Clear,2,0.0,LOW,0.0,1.0,1,0.3333333333333333,191.3,22.5,1,213.8
B12539,MN-TLM,2023-01-19,Thursday,1,0,OHE Maintenance,OHE Maintenance Special,Medium,Clear,23,4.0,MEDIUM,0.0,1.0,1,0.5528917256947147,131.1,36.3,1,167.4
B04961,PRES-PRWS,2023-01-19,Thursday,1,0,Track Stabilization,Dynamic Track Stabilizer,Medium,Clear,4,5.0,MEDIUM,0.0,1.0,1,0.5531190121354056,183.9,-14.7,0,169.2
B14219,BEAS-JUC,2023-01-20,Friday,1,0,Track Repair,Tamping Machine,Low,Heavy Rain,1,1.0,LOW,0.0,1.0,1,0.5559495665878644,161.2,59.1,1,220.3
B01958,BGWI-GRWD,2023-01-20,Friday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,23,2.0,LOW,0.0,1.0,1,0.5537985562048814,177.5,29.5,1,206.9
B05370,BNC-SBC,2023-01-20,Friday,1,0,Track Repair,Tamping Machine,Low,Extreme Heat,2,1.0,LOW,0.0,1.0,1,1.0,160.0,63.8,1,223.8
B00655,BND-NHU,2023-01-20,Friday,1,0,Rail Welding,Rail Crane,High,Clear,0,5.0,MEDIUM,0.0,1.0,1,0.5551787111922776,94.2,-22.6,0,71.7
B14137,BZN-KGY,2023-01-20,Friday,1,0,Points Renewal,Rail Crane,Low,Clear,0,3.0,MEDIUM,0.0,1.0,1,0.5550483841519079,217.2,16.8,1,234.0
B12357,CBE-TUP,2023-01-20,Friday,1,0,Track Repair,Tamping Machine,Medium,Clear,1,8.0,HIGH,0.0,1.0,1,0.5536834558164546,184.6,8.1,0,192.7
B11153,CDAE-PBZ,2023-01-20,Friday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Light Rain,1,0.0,LOW,0.0,1.0,1,0.5536283185840708,135.0,1.8,0,136.8
B02029,ED-SA,2023-01-20,Friday,1,0,Points Renewal,Rail Crane,Medium,Clear,23,16.0,VERY_HIGH,0.0,1.0,1,0.5514052804477431,175.9,-22.2,0,153.7
B08876,JET-SC,2023-01-20,Friday,1,0,Track Repair,Tamping Machine,Low,Clear,4,3.0,MEDIUM,0.0,1.0,1,0.5518026941362916,184.1,-6.2,0,177.8
B09674,JSME-MDP,2023-01-20,Friday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Light Rain,22,7.0,MEDIUM,0.0,1.0,1,0.5513202112337974,153.5,37.8,1,191.3
B01795,KNE-NJP,2023-01-20,Friday,1,0,Points Renewal,Rail Crane,Low,Fog,1,6.0,MEDIUM,0.0,1.0,1,0.5520398186827837,168.9,19.5,1,188.4
B14346,KNHE-VDN,2023-01-20,Friday,1,0,Rail Welding,Rail Crane,Low,Clear,0,0.0,LOW,0.0,1.0,1,0.5522930896833141,87.0,14.3,1,101.3
B06752,PGT-TCR,2023-01-20,Friday,1,0,Track Stabilization,Dynamic Track Stabilizer,Low,Light Rain,0,4.0,MEDIUM,0.0,1.0,1,0.0,201.8,-25.0,0,176.8
B09586,RPM-WST,2023-01-20,Friday,1,0,Rail Welding,Rail Crane,Medium,Clear,1,1.0,LOW,0.0,1.0,1,0.5534343224735422,79.0,-25.0,0,54.0
B02511,TBM-TBMS,2023-01-20,Friday,1,0,Rail Welding,Rail Crane,Medium,Clear,2,0.0,LOW,0.0,1.0,1,0.5539412044266413,103.3,-25.0,0,78.3
B08300,UMB-YJUD,2023-01-20,Friday,1,0,Ballast Renewal,Ballast Regulator,Low,Fog,3,0.0,LOW,0.0,0.6,1,1.0,239.9,27.4,1,267.3
B10342,BBLA-BSHT,2023-01-21,Saturday,1,1,Ballast Renewal,Ballast Regulator,Low,Heavy Rain,2,0.0,LOW,0.0,0.8592741935483871,0,0.5544167886774036,182.6,20.0,1,202.6
B14772,BDTS-BVI,2023-01-21,Saturday,1,1,OHE Maintenance,OHE Maintenance Special,Low,Clear,4,2.0,LOW,0.0,0.8582191780821918,0,0.5540258656654151,108.5,-3.7,0,104.9
B13841,BE-MB,2023-01-21,Saturday,1,1,OHE Maintenance,OHE Maintenance Special,Low,Clear,2,3.0,MEDIUM,1.0,0.8582191780821918,0,0.5563099041533547,158.2,-10.3,0,147.9
B01978,CDH-PDX,2023-01-21,Saturday,1,1,Track Repair,Tamping Machine,Medium,Clear,22,6.0,MEDIUM,0.0,0.8466101694915255,0,0.5539164032314717,196.6,-5.6,0,190.9
B05781,CGL-TBM,2023-01-21,Saturday,1,1,Rail Welding,Rail Crane,Medium,Clear,3,4.0,MEDIUM,0.0,0.8550632911392405,0,1.0,102.5,7.5,0,110.0
